offerId,ean,notPublishableReason,notPublishableReasonDescription
dc0f026e-a317-4732-9036-998ff7fb56e8,4712805982929,PRICE_NOT_COMPETITIVE,Price too high
073879b0-fa9a-4337-8b45-e995dca6c50f,4026495846479,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
97283662-b94e-4eb0-80e4-2b944f065518,8057017985983,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
66d91cfa-4eb9-4362-8fc7-6dc46db0c3da,4260086858216,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
4009e261-a324-4bd2-9c88-ea7cee82c4da,3700811726898,PRICE_NOT_COMPETITIVE,Price too high
0fa6f752-1381-4af5-ac76-7576e2410ae0,4026495904315,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
ac5ab219-fc50-4fa0-9d85-a4a759daa71f,4054571186706,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
df3e9226-8d8c-408d-9e42-262de1460089,8057017989615,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
ad5c006a-a9e7-4e51-99b4-67ae7b347c5b,4054571204943,PRICE_NOT_COMPETITIVE,Price too high
6ab340ba-9d35-4e9d-9528-faae953c5361,4712805996582,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
