offerId,ean,notPublishableReason,notPublishableReasonDescription
5ede2e6a-5765-4a67-9dd6-f1663b8a9e3a,5034566350380,PRICE_NOT_COMPETITIVE,Price too high
34dc95a3-6b14-410f-8a02-ef500b39acfc,4260673973704,PRICE_NOT_COMPETITIVE,Price too high
1d476f44-605f-4c5b-b891-74f833f601e5,8716544041462,PRICE_NOT_COMPETITIVE,Price too high
8655bd5e-3125-40e9-a8a3-57df90785106,3760138836731,PRICE_NOT_COMPETITIVE,Price too high
fdf6be9d-0564-42fe-9084-b8e610645f42,8785253169392,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
6d82aaac-7095-4757-8ff2-e750fd785c24,4019427790315,PRICE_NOT_COMPETITIVE,Price too high
bc1182de-20e0-4221-a6b2-d2979cc04389,8716544041448,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
8b2e4b01-e895-42b0-95f7-08b8edad396c,4260491220493,PRICE_NOT_COMPETITIVE,Price too high
2cc65afd-ea2e-4b12-a6fe-1bd778c74be7,4019427796041,PRICE_NOT_COMPETITIVE,Price too high
6c9691fb-6aac-4bb7-810c-6f669c783cf6,8718657190495,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
3d5fb6bf-5db3-41e4-a57e-be0f8238d844,4042448149930,PRICE_NOT_COMPETITIVE,Price too high
c465b658-eae5-4b9c-8b34-2ac4ed5b2bcb,4009033800089,PRICE_NOT_COMPETITIVE,Price too high
